"CO_MUNICIPIO_IBGE","NO_MUNICIPIO","SG_UF","CO_REGIAO_SAUDE","NO_REGIAO_SAUDE","ST_MUNICIPIO","ST_AMAZONIA","ST_FRONTEIRA","ST_COMUNIDADE_SOLIDARIA","ST_SECA","ST_SEMI_ARIDO","ST_CALAMIDADE","ST_INDIGENA","ST_CAPITAL","NU_AREA","NU_LATITUDE","NU_LONGITUDE","NU_ALTITUDE","ST_REGISTRO_ATIVO","NU_IDH","ST_QUILOMBOLA","NU_ANO_EXTINCAO","NU_ANO_INSTALACAO","ST_RIDE","TP_TIPOLOGIA_PNDR","NU_ANO_REFERENCIA","QT_POPULACAO"
"211090","SAO FRANCISCO DO MARANHAO","MA",186,"Timon","ATIVO","N","N","N","N","N","N","N","N",2745,804,"-6,25100","-42,85700",76,"S",0,528,"N","","1835","N","BAIXA RENDA",2020,12218
"231220","SANTA QUITERIA","CE",284,"11ª Região Sobral","ATIVO","N","N","N","N","S","S","N","N",4260,681,"-4,33200","-40,15700",197,"S",0,616,"N","","1856","N","DINÂMICA",2020,43711
"211020","SANTA RITA","MA",123,"Rosário","ATIVO","S","N","S","N","N","N","N","N",786,081,"-3,14400","-44,32600",28,"S",0,609,"N","","1961","N","BAIXA RENDA",2020,38298
"292840","SANTA RITA DE CASSIA","BA",287,"Barreiras","ATIVO","N","N","S","N","N","N","N","N",6071,116,"-11,00900","-44,51900",440,"S",0,605,"N","","1840","N","DINÂMICA",2020,28481
"521940","SANTA RITA DO ARAGUAIA","GO",185,"Sudoeste II","ATIVO","N","N","N","N","N","N","N","N",1361,764,"-17,32600","-53,20500",691,"S",0,714,"N","","1953","N","ALTA RENDA",2020,8935
"500755","SANTA RITA DO PARDO","MS",200,"Três Lagoas","ATIVO","N","N","N","N","N","N","N","N",6141,615,"-21,30300","-52,83100",360,"S",0,642,"N","","1989","N","ESTAGNADA",2020,7900
"315970","SANTA ROSA DA SERRA","MG",587,"São Gotardo","ATIVO","N","N","N","N","N","N","N","N",296,342,"-19,53000","-45,96600",1011,"S",0,705,"N","","1962","N","ALTA RENDA",2020,3357
"280650","SANTA ROSA DE LIMA","SE",104,"Aracaju","ATIVO","N","N","S","N","N","N","N","N",67,607,"-10,64600","-37,19400",39,"S",0,592,"N","","1953","N","DINÂMICA",2020,3923
"220937","SANTA ROSA DO PIAUI","PI",75,"Vale do Canindé","ATIVO","N","N","S","N","S","S","N","N",356,237,"-6,79900","-42,28800",0,"S",0,567,"N","","1993","N","ESTAGNADA",2020,5255
"320460","SANTA TERESA","ES",173,"Metropolitana","ATIVO","N","N","N","N","N","S","N","N",694,532,"-19,93600","-40,60000",655,"S",0,714,"N","","1890","N","ESTAGNADA",2020,23724
"421568","SANTA TEREZINHA DO PROGRESSO","SC",491,"Extremo Oeste","ATIVO","N","S","S","N","N","N","N","N",118,997,"-26,61900","-53,20200",400,"S",0,682,"N","","1997","N","ALTA RENDA",2020,2372
"431730","SANTA VITORIA DO PALMAR","RS",477,"Região 21 - Sul","ATIVO","N","S","N","N","N","N","N","N",5244,177,"-33,51900","-53,36800",23,"S",0,712,"N","","1872","N","ALTA RENDA",2020,29483
"315850","SANTANA DE PIRAPAMA","MG",661,"Sete Lagoas","ATIVO","N","N","N","N","N","N","N","N",1220,985,"-19,00600","-44,04300",628,"S",0,628,"N","","1948","N","ESTAGNADA",2020,7589
"231210","SANTANA DO CARIRI","CE",339,"20ª Região Crato","ATIVO","N","N","N","N","S","N","N","N",768,768,"-7,18800","-39,73700",500,"S",0,612,"N","","1885","N","ESTAGNADA",2020,17712
"270800","SANTANA DO IPANEMA","AL",46,"9ª Região de Saúde","ATIVO","N","N","S","N","S","S","N","N",437,847,"-9,37800","-37,24500",250,"S",0,591,"N","","1875","N","DINÂMICA",2020,47819
"315890","SANTANA DO MANHUACU","MG",641,"Manhuaçu","ATIVO","N","N","N","N","N","N","N","N",346,964,"-20,10800","-41,92500",650,"S",0,621,"N","","1962","N","ESTAGNADA",2020,8667
"270810","SANTANA DO MUNDAU","AL",169,"3ª Região de Saúde","ATIVO","N","N","N","N","N","N","N","N",223,615,"-9,16800","-36,22200",221,"S",0,519,"N","","1960","N","DINÂMICA",2020,10687
"251360","SANTANA DOS GARROTES","PB",73,"7ª Região","ATIVO","N","N","N","N","S","N","N","N",353,813,"-7,38400","-37,98600",322,"S",0,594,"N","","1961","N","BAIXA RENDA",2020,6986
"150680","SANTAREM","PA",446,"Baixo Amazonas","ATIVO","S","N","N","N","N","N","N","N",22887,08,"-2,44300","-54,70800",51,"S",0,691,"S","","1755","N","ESTAGNADA",2020,306480
"421570","SANTO AMARO DA IMPERATRIZ","SC",494,"Grande Florianópolis","ATIVO","N","N","N","N","N","N","N","N",310,735,"-27,68800","-48,77900",18,"S",0,781,"N","","1958","N","ALTA RENDA",2020,23579
"354790","SANTO ANTONIO DA ALEGRIA","SP",166,"Vale das Cachoeiras","ATIVO","N","N","N","N","N","N","N","N",309,677,"-21,08700","-47,15100",791,"S",0,702,"N","","1885","N","ALTA RENDA",2020,6977
"412410","SANTO ANTONIO DA PLATINA","PR",427,"19ª RS Jacarezinho","ATIVO","N","N","N","N","N","N","N","N",721,625,"-23,29500","-50,07700",505,"S",0,718,"N","","1914","N","ESTAGNADA",2020,46251
"315990","SANTO ANTONIO DO AMPARO","MG",593,"Oliveira/Santo Antônio do Amparo","ATIVO","N","N","N","N","N","N","N","N",491,725,"-20,94600","-44,91900",1013,"S",0,672,"N","","1938","N","ESTAGNADA",2020,18613
"431647","SALVADOR DAS MISSOES","RS",467,"Região 11 - Sete Povos das Missões","ATIVO","N","S","N","N","N","N","N","N",94,044,"-28,12600","-54,83500",216,"S",0,753,"N","","1993","N","ESTAGNADA",2020,2733
"210970","SAMBAIBA","MA",355,"Balsas","ATIVO","S","N","N","N","N","N","N","N",2478,569,"-7,14000","-45,34600",212,"S",0,565,"N","","1953","N","DINÂMICA",2020,5679
"431660","SANANDUVA","RS",474,"Região 18 - Araucárias","ATIVO","N","N","N","N","N","N","N","N",504,551,"-27,95000","-51,80700",636,"S",0,747,"N","","1954","N","ESTAGNADA",2020,16328
"354550","SANDOVALINA","SP",323,"Alta Sorocabana","ATIVO","N","N","S","N","N","N","N","N",455,393,"-22,45600","-51,76300",424,"S",0,709,"N","","1959","N","ALTA RENDA",2020,4354
"412310","SANTA AMELIA","PR",31,"18ª RS Cornélio Procópio","ATIVO","N","N","N","N","N","N","S","N",77,903,"-23,26600","-50,42400",500,"S",0,653,"N","","1951","N","ESTAGNADA",2020,3266
"315725","SANTA BARBARA DO LESTE","MG",616,"Caratinga","ATIVO","N","N","N","N","N","S","N","N",110,789,"-19,97800","-42,14000",850,"S",0,613,"N","","1993","N","ESTAGNADA",2020,8181
"430673","DOUTOR MAURICIO CARDOSO","RS",470,"Região 14 - Fronteira Noroeste","ATIVO","N","S","N","N","N","N","N","N",256,323,"-27,50600","-54,36100",282,"S",0,706,"N","","1989","N","ESTAGNADA",2020,4462
"170730","DUERE","TO",505,"Ilha do Bananal","ATIVO","S","N","N","N","N","N","N","N",3424,836,"-11,34400","-49,27100",235,"S",0,679,"N","","1989","N","ESTAGNADA",2020,4686
"520735","EDEALINA","GO",60,"Centro Sul","ATIVO","N","N","N","N","N","N","N","N",603,652,"-17,42600","-49,66500",578,"S",0,702,"N","","1989","N","ESTAGNADA",2020,3688
"351480","ELDORADO","SP",222,"Vale do Ribeira","ATIVO","N","N","S","N","N","S","N","N",1656,728,"-24,52000","-48,10800",62,"S",0,691,"N","","1842","N","ESTAGNADA",2020,15544
"291030","ELISIO MEDRADO","BA",106,"Santo Antônio de Jesus","ATIVO","N","N","N","N","S","N","N","N",199,541,"-12,94600","-39,52200",390,"S",0,623,"N","","1962","N","ESTAGNADA",2020,8126
"351512","EMILIANOPOLIS","SP",323,"Alta Sorocabana","ATIVO","N","N","N","N","N","N","N","N",223,311,"-21,83300","-51,48300",354,"S",0,727,"N","","1993","N","ALTA RENDA",2020,3227
"430690","ENCRUZILHADA DO SUL","RS",483,"Região 27 - Jacuí Centro","ATIVO","N","S","S","N","N","N","N","N",3438,503,"-30,54400","-52,52200",432,"S",0,657,"N","","1849","N","ESTAGNADA",2020,25960
"410750","ENGENHEIRO BELTRAO","PR",141,"11ª RS Campo Mourão","ATIVO","N","N","N","N","N","N","N","N",467,257,"-23,79700","-52,26900",470,"S",0,73,"N","","1954","N","ESTAGNADA",2020,13981
"351515","ENGENHEIRO COELHO","SP",327,"Limeira","ATIVO","N","N","N","N","N","N","N","N",109,798,"-22,48800","-47,21500",655,"S",0,732,"N","","1993","N","ALTA RENDA",2020,21249
"312385","ENTRE FOLHAS","MG",616,"Caratinga","ATIVO","N","N","N","N","N","N","N","N",85,87,"-19,62500","-42,23100",495,"S",0,634,"N","","1993","N","ESTAGNADA",2020,5377
"291050","ENTRE RIOS","BA",400,"Alagoinhas","ATIVO","N","N","N","N","N","S","N","N",1235,821,"-11,94200","-38,08400",162,"S",0,615,"N","","1872","N","BAIXA RENDA",2020,41901
"312390","ENTRE RIOS DE MINAS","MG",583,"Congonhas","ATIVO","N","N","N","N","N","S","N","N",462,816,"-20,67100","-44,06600",957,"S",0,672,"N","","1875","N","ESTAGNADA",2020,15380
"430695","ENTRE RIOS DO SUL","RS",472,"Região 16 - Alto Uruguai Gaúcho","ATIVO","N","S","N","N","N","N","N","N",120,444,"-27,52800","-52,73300",605,"S",0,703,"N","","1989","N","ESTAGNADA",2020,2758
"120025","EPITACIOLANDIA","AC",168,"Alto Acre","ATIVO","S","S","S","N","N","N","N","N",1659,131,"-11,02900","-68,74100",0,"S",0,653,"N","","1993","N","ESTAGNADA",2020,18696
"230427","ERERE","CE",336,"10ª Região Limoeiro do Norte","ATIVO","N","N","S","N","S","N","N","N",382,73,"-6,03200","-38,34900",200,"S",0,61,"N","","1989","N","BAIXA RENDA",2020,7225
